year,ku,kun,status,name,party,party_code,previous,wl,voteshare,age,nocand,rank,vote,eligible,turnout,exp
2009,fukui,3,0,"KITANO, MITSUO",kofuku,7,0,0,2.6,42,3,3,4058,213911,75.7,1629754
2009,fukuoka,1,1,"MATSUMOTO, RYU",DPJ,3,7,1,52.8,58,4,1,123441,381718,62.7,18393627
2009,fukuoka,1,1,"ENDO, NOBUHIKO",LDP,1,1,0,37.9,46,4,2,88648,381718,62.7,6638500
2009,fukuoka,1,0,"UCHIDA, YUTAKA",JCP,2,0,0,7.7,53,4,3,18046,381718,62.7,1774220
2009,fukuoka,1,0,"MIYAZAKI, DOSHU",kofuku,7,0,0,1.6,51,4,4,3753,381718,62.7,1576235
2009,fukuoka,2,0,"INATOMI, SHUJI",DPJ,3,1,1,56,39,4,1,156431,433264,65.7,5955816
2009,fukuoka,2,1,"YAMASAKI, TAKU",LDP,1,12,0,36.9,72,4,2,103270,433264,65.7,16111238
2009,fukuoka,2,0,"KOBAYASHI, TOKIKO",JCP,2,0,0,6,29,4,3,16818,433264,65.7,1845150
2009,fukuoka,2,0,"SATAKE, HIDEO",kofuku,7,0,0,1.1,55,4,4,3043,433264,65.7,1531238
2009,fukuoka,3,2,"FUJITA, KAZUE",DPJ,3,1,1,52.8,60,4,1,142489,394703,69.7,7598913
2009,fukuoka,3,1,"OTA, SEIICHI",LDP,1,8,0,40.1,63,4,2,108236,394703,69.7,10912588
2009,fukuoka,3,0,"KAWAHARA, YASUHIRO",JCP,2,0,0,5.4,27,4,3,14551,394703,69.7,1051640
2009,fukuoka,3,0,"YOSHITOMI, YASUHIKO",kofuku,7,0,0,1.6,49,4,4,4364,394703,69.7,1506123
2009,fukuoka,4,2,"KOGA, TAKAAKI",DPJ,3,2,1,51.7,56,3,1,119500,335112,70.7,10080790
2009,fukuoka,4,1,"WATANABE, TOMOYOSHI",LDP,1,4,0,45.9,68,3,2,106124,335112,70.7,11878919
2009,fukuoka,4,0,"SUZUKI, KOJI",kofuku,7,0,0,2.4,28,3,3,5437,335112,70.7,1137578
2009,fukuoka,5,1,"KUSUDA, DAIZO",DPJ,3,3,1,53.1,34,3,1,148502,404661,70.5,7454243
2009,fukuoka,5,1,"HARADA, YOSHIAKI",LDP,1,5,0,45,64,3,2,125767,404661,70.5,8003916
2009,fukuoka,5,0,"IKARUGA, TAKUNORI",kofuku,7,0,0,1.8,49,3,3,5139,404661,70.5,992237
2009,fukuoka,6,1,"HATOYAMA, KUNIO",LDP,1,11,1,52.7,60,3,1,138327,371843,71.8,10151833
2009,fukuoka,6,1,"KOGA, ISSEI",DPJ,3,7,2,45.6,62,3,2,119481,371843,71.8,20505331
2009,fukuoka,6,0,"SATO, HIROSHI",kofuku,7,0,0,1.7,46,3,3,4429,371843,71.8,968295
2009,fukuoka,7,1,"KOGA, MAKOTOA",LDP,1,10,1,55,69,2,1,128137,313989,75.4,16543846
2009,fukuoka,7,0,"NODA, KUNIYOSHI",DPJ,3,1,2,45,51,2,2,104728,313989,75.4,4142370
2009,fukuoka,8,1,"ASO, TARO",LDP,1,9,1,62.2,68,3,1,165327,373045,72.7,8125425
2009,fukuoka,8,0,"YAMAMOTO, GOSEI",DPJ,3,1,2,36.2,37,3,2,96327,373045,72.7,8783887
2009,fukuoka,8,0,"OTSUKA, YUKO",kofuku,7,0,0,1.5,46,3,3,4095,373045,72.7,1397469
2009,fukuoka,9,0,"OGATA, RINTARO",DPJ,3,1,1,47.6,36,4,1,122815,392708,66.6,4791939
2009,fukuoka,9,1,"MIHARA, ASAHIKO",LDP,1,5,0,42.6,62,4,2,109807,392708,66.6,10655553
2009,fukuoka,9,0,"AOKI, NOBUYASU",JCP,2,0,0,8.7,67,4,3,22382,392708,66.6,1973646
2009,fukuoka,9,0,"HANO, TOMOKO",kofuku,7,0,0,1.1,38,4,4,2815,392708,66.6,1081589
2009,fukuoka,10,2,"KI, TAKASHI",DPJ,3,2,1,48.1,36,4,1,123312,411618,63.4,9410588
2009,fukuoka,10,1,"NISHIKAWA, KYOKO",LDP,1,4,0,41.5,63,4,2,106365,411618,63.4,11605215
2009,fukuoka,10,0,"SHINODA, KIYOSHI",JCP,2,0,0,9,61,4,3,22980,411618,63.4,1403543
2009,fukuoka,10,0,"KAWAKAMI, KENSHIN",kofuku,7,0,0,1.5,49,4,4,3907,411618,63.4,955769
2009,fukuoka,11,1,"TAKEDA, RYOTA",LDP,1,3,1,57.4,41,4,1,106334,272356,70.6,11711606
2009,fukuoka,11,0,"YAMAGUCHI, HARUNA",SDP,9,0,0,33.1,33,4,2,61192,272356,70.6,8661325
2009,fukuoka,11,0,"YAMASHITA, TOMIKO",JCP,2,0,0,7.8,55,4,3,14475,272356,70.6,1528932
2009,fukuoka,11,0,"KOSAKO, HIDENORI",kofuku,7,0,0,1.7,41,4,4,3142,272356,70.6,1071595
2009,fukushima,1,0,"ISHIHARA, YOZABURO",DPJ,3,1,1,50,36,4,1,156060,427768,73.9,11543630
2009,fukushima,1,1,"KAMEOKA, YOSHITAMI",LDP,1,1,0,43.8,53,4,2,136526,427768,73.9,9875641
2009,fukushima,1,0,"YAMADA, YUTAKA",JCP,2,0,0,5.1,54,4,3,15879,427768,73.9,2583953
2009,fukushima,1,0,"OHASHI, KAZUYUKI",kofuku,7,0,0,1.1,40,4,4,3492,427768,73.9,2024019
2009,fukushima,2,1,"OTA, KAZUMI",DPJ,3,2,1,53.5,30,3,1,131306,349036,71.5,6717227
2009,fukushima,2,1,"NEMOTO, TAKUMI",LDP,1,5,0,45.5,58,3,2,111596,349036,71.5,16461367
2009,fukushima,2,0,"SAKAI, HIDEMITSU",kofuku,7,0,0,1,41,3,3,2397,349036,71.5,2219448
2009,fukushima,3,1,"GEMBA, KOICHIRO",DPJ,3,5,1,73.8,45,2,1,159826,298086,74.3,10583062
2009,fukushima,3,1,"YOSHINO, MASAYOSHI",LDP,1,3,2,26.2,61,2,2,56858,298086,74.3,10185923
2009,fukushima,4,1,"WATANABE, KOZO",DPJ,3,14,1,49.4,77,4,1,91695,244469,77.4,8548334
2009,fukushima,4,1,"WATANABE, ATSUSHI",LDP,1,1,0,26.6,57,4,2,49349,244469,77.4,6777135
2009,fukushima,4,0,"OGUMA, SHINJI",your,14,0,0,23.1,41,4,3,42824,244469,77.4,5472400
2009,fukushima,4,0,"SUZUKI, NORIO",kofuku,7,0,0,0.9,56,4,4,1735,244469,77.4,1780923
2009,fukushima,5,1,"YOSHIDA, IZUMI",DPJ,3,2,1,59,60,3,1,135692,343654,68.4,8416799
2009,fukushima,5,1,"SAKAMOTO, GOJI",LDP,1,7,0,38.7,64,3,2,88968,343654,68.4,5378634
2009,fukushima,5,0,"ISHIWATA, TSUYOSHI",kofuku,7,0,0,2.2,40,3,3,5150,343654,68.4,2508086
2009,gifu,1,0,"SHIBAHASHI, MASANAO",DPJ,3,1,1,50,30,4,1,111987,325039,70,4853108
2009,gifu,1,1,"NODA, SEIKO",LDP,1,6,2,44.5,48,4,2,99500,325039,70,16511705
2009,gifu,1,0,"SUZUKI, MASANORI",JCP,2,0,0,4.4,45,4,3,9832,325039,70,1824388
2009,gifu,1,0,"OZAWA, KAZUE",kofuku,7,0,0,1.1,25,4,4,2508,325039,70,1122227
2009,gifu,2,1,"TANAHASHI, YASUFUMI",LDP,1,5,1,54.2,46,3,1,118198,311445,71.2,13791420
2009,gifu,2,0,"HASHIMOTO, BEN",DPJ,3,1,2,43.9,56,3,2,95750,311445,71.2,8075185
2009,gifu,2,0,"HAMAISHI, AKIRA",kofuku,7,0,0,1.9,49,3,3,4150,311445,71.2,1185575
2009,gifu,3,1,"SONODA, YASUHIRO",DPJ,3,3,1,57.4,42,3,1,165017,416239,70.6,12332535
2009,gifu,3,1,"MUTO, YOJI",LDP,1,1,0,40.4,53,3,2,116353,416239,70.6,10294049
2009,gifu,3,0,"MABUCHI, YASUHIKO",kofuku,7,0,0,2.2,45,3,3,6341,416239,70.6,1461593
2009,gifu,4,1,"KANEKO, KAZUYOSHI",LDP,1,8,1,52.9,66,3,1,141679,347362,78.3,19065282
2009,gifu,4,0,"IMAI, MASATO",DPJ,3,1,2,45,47,3,2,120525,347362,78.3,10005320
2009,gifu,4,0,"KAWAI, YOSHIHIRO",kofuku,7,0,0,2.1,47,3,3,5666,347362,78.3,1491378
2009,gifu,5,0,"ACHIHA, YOSHINOBU",DPJ,3,0,1,53.2,46,2,1,114676,289490,76,4797986
2009,gifu,5,1,"FURUYA, KEIJI",LDP,1,6,2,46.8,56,2,2,100931,289490,76,17896062
2009,gunma,1,0,"MIYAZAKI, TAKESHI",DPJ,3,1,1,48,39,5,1,122711,389150,67.2,6820032
2009,gunma,1,1,"OMI, KOJI",LDP,1,7,0,43,76,5,2,109846,389150,67.2,15489652
2009,gunma,1,0,"SAKAI, HIROAKI",JCP,2,0,0,6.2,43,5,3,15783,389150,67.2,944595
2009,gunma,1,0,"YAMADA, AKIRA",independent,99,0,0,2.2,57,5,4,5505,389150,67.2,1587047
2009,gunma,1,0,"TAKIZAKI, AKIHIKO",kofuku,7,0,0,0.7,45,5,5,1795,389150,67.2,2052102
2009,gunma,2,1,"ISHIZEKI, TAKASHI",DPJ,3,2,1,51.9,37,4,1,114622,331305,68.2,4345162
2009,gunma,2,1,"SASAGAWA, TAKASHI",LDP,1,7,0,41.2,73,4,2,90962,331305,68.2,10939699
2009,gunma,2,0,"YAJIMA, ERIKO",independent,99,0,0,5.8,33,4,3,12885,331305,68.2,2478498
2009,gunma,2,0,"HACHISU, YUTAKA",kofuku,7,0,0,1.1,45,4,4,2487,331305,68.2,1699814
2009,gunma,3,0,"KAKINUMA, MASAAKI",DPJ,3,1,1,54,43,3,1,109173,299261,69.3,8687683
2009,gunma,3,1,"YATSU, YOSHIO",LDP,1,6,0,44.2,75,3,2,89436,299261,69.3,19318728
2009,gunma,3,0,"IWAMI, TAISUKE",kofuku,7,1,0,1.8,47,3,3,3586,299261,69.3,1489528
2009,gunma,4,1,"FUKUDA, YASUO",LDP,1,6,1,51.9,73,3,1,103852,290446,70.7,14515002
2009,gunma,4,0,"MIYAKE, YUKIKO",DPJ,3,1,2,45.9,44,3,2,91904,290446,70.7,10394194
2009,gunma,4,0,"MORITA, TAKAYUKI",kofuku,7,0,0,2.2,38,3,3,4315,290446,70.7,1591111
2009,gunma,5,1,"OBUCHI, YUKO",LDP,1,4,1,71,35,3,1,152708,317838,70.5,9204235
2009,gunma,5,0,"TSUCHIYA, TOMIHISA",SDP,9,0,0,24.7,72,3,2,53048,317838,70.5,3961471
2009,gunma,5,0,"UBUKATA, HIDEYUKI",kofuku,7,0,0,4.4,37,3,3,9406,317838,70.5,1797461
2009,hiroshima,1,1,"KISHIDA, FUMIO",LDP,1,6,1,47.7,52,6,1,95475,311170,65.6,17489035
2009,hiroshima,1,0,"SUGEKAWA, HIROSHI",DPJ,3,1,2,43.7,40,6,2,87557,311170,65.6,11953598
2009,hiroshima,1,0,"FUJIMOTO, SATOSHI",JCP,2,0,0,4.5,54,6,3,8945,311170,65.6,1104168
2009,hiroshima,1,0,"UEMURA, YOSHITERU",SDP,9,0,0,2.7,49,6,4,5438,311170,65.6,3386023
2009,hiroshima,1,0,"NAKAMURA, FUMINORI",independent,99,0,0,1.4,57,6,5,2889,311170,65.6,126930
2009,hiroshima,1,0,"YAMAMOTO, HIRONORI",kofuku,7,0,0,0.7,47,6,6,1393,311170,65.6,2236773
2009,hiroshima,2,1,"MATSUMOTO, DAISUKE",DPJ,3,3,1,56.3,38,3,1,149227,390965,68.9,7135673
2009,hiroshima,2,1,"HIRAGUCHI, HIROSHI",LDP,1,1,0,41.6,61,3,2,110238,390965,68.9,19648693
2009,hiroshima,2,0,"MIYAUCHI, KAORI",kofuku,7,0,0,2.1,45,3,3,5458,390965,68.9,717290
2009,hiroshima,3,0,"HASHIMOTO, HIROAKI",DPJ,3,1,1,56.8,39,3,1,133994,350705,68.6,8276167
2009,hiroshima,3,1,"MASUHARA, YOSHITAKE",LDP,1,3,0,40.7,64,3,2,96065,350705,68.6,11513734
2009,hiroshima,3,0,"HIDAKE, JUNKO",kofuku,7,0,0,2.5,46,3,3,5825,350705,68.6,1279890
2009,hiroshima,4,0,"SORAMOTO, SEIKI",DPJ,3,1,1,50.3,45,3,1,102435,293632,70.8,12223320
2009,hiroshima,4,1,"NAKAGAWA, HIDENAO",LDP,1,10,2,47.8,65,3,2,97296,293632,70.8,23080664
2009,hiroshima,4,0,"OKI,YURI",kofuku,7,0,0,2,54,3,3,4003,293632,70.8,1948807
2009,hiroshima,5,1,"MITANI, MITSUO",DPJ,3,2,1,50.9,50,3,1,99770,273182,73.1,8188118
2009,hiroshima,5,1,"TERADA, MINORU",LDP,1,2,0,47.7,51,3,2,93594,273182,73.1,10574257
2009,hiroshima,5,0,"TSUKAMOTO, YOSHITERU",kofuku,7,0,0,1.4,50,3,3,2738,273182,73.1,1757998
2009,hiroshima,6,1,"KAMEI, SHIZUKA",kokumin,29,11,1,60.2,72,4,1,137287,331003,71.3,11500796
2009,hiroshima,6,0,"KOJIMA, TOSHIFUMI",LDP,1,0,0,30.6,58,4,2,69808,331003,71.3,6183132
2009,hiroshima,6,0,"HANAOKA, TAMIYO",JCP,2,0,0,7.6,52,4,3,17383,331003,71.3,832900
2009,hiroshima,6,0,"EBISUMOTO, KYOKO",kofuku,7,0,0,1.6,58,4,4,3689,331003,71.3,2332542
2009,hiroshima,7,1,"WADA, TAKASHI",DPJ,3,3,1,53.7,46,3,1,133871,374726,67.9,10625482
2009,hiroshima,7,1,"MIYAZAWA, YOICHI",LDP,1,3,0,44.7,59,3,2,111321,374726,67.9,19885252
2009,hiroshima,7,0,"UEMATSU, MITSUO",kofuku,7,0,0,1.6,50,3,3,3879,374726,67.9,2337853
2009,hokkaido,1,1,"YOKOMICHI, TAKAHIRO",DPJ,3,9,1,54.3,68,4,1,183216,475525,72.1,14274990
2009,hokkaido,1,0,"HASEGAWA, GAKU",LDP,1,0,0,36.8,38,4,2,124343,475525,72.1,9862411
2009,hokkaido,1,0,"MATSUI, HIDEAKI",JCP,2,0,0,7.6,40,4,3,25803,475525,72.1,2198264
2009,hokkaido,1,0,"TAKAMOTO, KAZUE",kofuku,7,0,0,1.2,59,4,4,4083,475525,72.1,1728827
2009,hokkaido,2,0,"MITSUI, WAKIO",DPJ,3,4,1,54.2,66,5,1,165267,436036,71,12091641
2009,hokkaido,2,0,"YOSHIKAWA, TAKAMORI",LDP,1,3,0,30.8,58,5,2,93870,436036,71,9800406
2009,hokkaido,2,0,"OKA, CHIHARU",JCP,2,0,0,9,46,5,3,27580,436036,71,2695218
2009,hokkaido,2,0,"HONDA, YUMI",SDP,9,0,0,4.7,31,5,4,14311,436036,71,2520308
2009,hokkaido,2,0,"YAMAMOTO, MOTOMI",kofuku,7,0,0,1.2,42,5,5,3782,436036,71,1795217
2009,hokkaido,3,1,"ARAI, SATOSHI",DPJ,3,4,1,60.9,63,3,1,186081,439446,70.9,11957683
2009,hokkaido,3,0,"ISHIZAKI, GAKU",LDP,1,3,0,36.9,54,3,2,112844,439446,70.9,18374804
2009,hokkaido,3,0,"MORIYAMA, YOSHINORI",kofuku,7,0,0,2.2,42,3,3,6723,439446,70.9,1698640
2009,hokkaido,4,1,"HACHIRO, YOSHIO",DPJ,3,7,1,65.5,61,3,1,149697,316523,74,13584405
2009,hokkaido,4,0,"MIYAMOTO, TORU",LDP,1,0,0,32.8,44,3,2,75029,316523,74,7542503
2009,hokkaido,4,0,"TSURUMI, SHUNZO",kofuku,7,0,0,1.7,55,3,3,3923,316523,74,2327830
2009,hokkaido,5,2,"KOBAYASHI, CHIYOMI",DPJ,3,2,1,53.8,40,3,1,182952,452618,76.3,5938609
2009,hokkaido,5,1,"MACHIMURA, NOBUTAKA",LDP,1,9,2,44.6,64,3,2,151448,452618,76.3,14385587
2009,hokkaido,5,0,"HATANO, YASUNORI",kofuku,7,0,0,1.6,42,3,3,5380,452618,76.3,1631065
2009,hokkaido,6,0,"SASAKI, TAKAHIRO",DPJ,3,2,1,55.4,60,4,1,175879,440855,73,7359921
2009,hokkaido,6,1,"IMAZU, HIROSHI",LDP,1,4,0,37.8,62,4,2,119964,440855,73,13872334
2009,hokkaido,6,0,"OGYU, KAZUTOSHI",JCP,2,0,0,5.6,59,4,3,17884,440855,73,2230519
2009,hokkaido,6,0,"TAKEDA, SHINICHI",kofuku,7,0,0,1.1,42,4,4,3554,440855,73,2153933
2009,hokkaido,7,0,"ITO, YOSHITAKA",LDP,1,1,1,49.7,60,3,1,100150,277937,73.9,9292763
2009,hokkaido,7,1,"NAKANO, HIROKO",DPJ,3,3,2,49.2,50,3,2,99236,277937,73.9,14710765
2009,hokkaido,7,0,"KANENARI, SACHIKO",kofuku,7,0,0,1.1,50,3,3,2131,277937,73.9,1816466
2009,hokkaido,8,1,"OOSAKA, SEIJI",DPJ,3,2,1,62.6,50,4,1,171114,403646,69.3,10098483
2009,hokkaido,8,0,"FUKUSHIMA, KEISHIRO",LDP,1,0,0,21.2,63,4,2,58046,403646,69.3,6926585
2009,hokkaido,8,0,"SATO, KENJI",independent,99,0,0,14.7,52,4,3,40090,403646,69.3,6809606
2009,hokkaido,8,0,"NISHINO, AKIRA",kofuku,7,0,0,1.5,32,4,4,4075,403646,69.3,2275821
2009,hokkaido,9,1,"HATOYAMA, YUKIO",DPJ,3,8,1,66.4,62,4,1,201461,413536,74.7,16865736
2009,hokkaido,9,0,"KAWABATA, SATOSHI",LDP,1,0,0,26.1,38,4,2,79116,413536,74.7,7416491
2009,hokkaido,9,0,"SATO, AKIKO",JCP,2,0,0,6.7,66,4,3,20286,413536,74.7,3354905
2009,hokkaido,9,0,"SATOMURA, EIICHI",kofuku,7,0,0,0.9,49,4,4,2735,413536,74.7,2382943
2009,hokkaido,10,1,"KODAIRA, TADAMASA",DPJ,3,7,1,62.6,67,3,1,159473,342003,76.6,16441887
2009,hokkaido,10,1,"IIJIMA, YUKARI",LDP,1,1,0,35,45,3,2,89287,342003,76.6,7754742
2009,hokkaido,10,0,"OOBAYASHI, MAKOTO",kofuku,7,0,0,2.4,36,3,3,6114,342003,76.6,2600944
2009,hokkaido,11,1,"ISHIKAWA, TOMOHIRO",DPJ,3,2,1,54,36,3,1,118655,289067,77.2,10845028
2009,hokkaido,11,1,"NAKAGAWA, SHOICHI",LDP,1,8,0,40.9,46,3,2,89818,289067,77.2,17968864
2009,hokkaido,11,0,"WATANABE, YUKARI",JCP,2,0,0,5.1,60,3,3,11140,289067,77.2,1626015
2009,hokkaido,12,1,"MATSUKI, KENKO",DPJ,3,3,1,52.4,50,3,1,127166,318569,77.6,11939942
2009,hokkaido,12,1,"TAKEBE, TSUTOMU",LDP,1,7,2,46.4,68,3,2,112690,318569,77.6,12114585
2009,hokkaido,12,0,"KASAMATSU, NAGAMARO",kofuku,7,0,0,1.1,56,3,3,2763,318569,77.6,3237364
2009,hyogo,1,0,"IDO, MASAE",DPJ,3,1,1,52.8,43,5,1,111183,366318,63.7,6606506
2009,hyogo,1,1,"MORIYAMA, MASAHITO",LDP,1,1,0,35,55,5,2,73767,366318,63.7,11168143
2009,hyogo,1,0,"AJIGUCHI, TOSHIYUKI",JCP,2,0,0,9.9,39,5,3,20760,366318,63.7,1899450
2009,hyogo,1,0,"HARA, KAZUMI",independent,99,0,0,0.9,59,5,4,1995,366318,63.7,4184476
2009,hyogo,1,0,"YOKOYAMA, KENJI",kofuku,7,0,0,1.4,52,5,5,2868,366318,63.7,1738071
2009,hyogo,2,0,"MUKOYAMA, KOICHI",DPJ,3,1,1,49.4,52,4,1,111208,358300,65,8727148
2009,hyogo,2,1,"AKABA, KAZUYOSHI",CGP,5,5,0,39.3,51,4,2,88502,358300,65,13827849
2009,hyogo,2,0,"IMURA, HIROKO",JCP,2,0,0,9.3,63,4,3,21041,358300,65,2348142
2009,hyogo,2,0,"TAKEUCHI, TOMOHIRO",kofuku,7,0,0,2,45,4,4,4485,358300,65,2642449
2009,hyogo,3,1,"DOI, RYUICHI",DPJ,3,6,1,50,70,6,1,102350,321036,65,7182615
2009,hyogo,3,1,"SEKI, YOSHIHIRO",LDP,1,0,0,33.1,44,6,2,67833,321036,65,7034620
2009,hyogo,3,0,"KANEDA, MINEO",JCP,2,0,0,9.1,44,6,3,18703,321036,65,1903490
2009,hyogo,3,0,"KUROE, KENJI",independent,99,0,0,5.4,53,6,4,11011,321036,65,3251531
2009,hyogo,3,0,"YAMAMOTO, MASAHARU",independent,99,0,0,1.4,53,6,5,2866,321036,65,330000
2009,hyogo,3,0,"MORIMOTO, KIYOSHI",kofuku,7,0,0,1,52,6,6,2039,321036,65,1126236
2009,hyogo,6,1,"ICHIMURA, KOICHIRO",DPJ,3,3,1,55.6,45,4,1,172889,471847,67.1,6213859
2009,hyogo,6,1,"KOBIKI, TSUKASA",LDP,1,1,0,33.4,50,4,2,104014,471847,67.1,8354677
2009,hyogo,6,0,"KITANO, NORIKO",JCP,2,0,0,9,46,4,3,28098,471847,67.1,1677020
2009,hyogo,6,0,"UENO, YOSHIHIRO",kofuku,7,0,0,2,38,4,4,6096,471847,67.1,1518563
2009,hyogo,7,0,"ISHII, TOSHIRO",DPJ,3,1,1,58.6,38,4,1,176017,454288,67.6,5160184
2009,hyogo,7,1,"OOMAE, SHIGEO",LDP,1,0,0,30.2,67,4,2,90661,454288,67.6,6465686
2009,hyogo,7,0,"HIRANO, SADAO",JCP,2,0,0,8.9,53,4,3,26745,454288,67.6,1900606
2009,hyogo,7,0,"ODA, KAZUYO",kofuku,7,0,0,2.3,49,4,4,6759,454288,67.6,1630841
2009,hyogo,8,0,"TANAKA, YASUO",shintonihon,34,1,1,42.2,53,5,1,106225,380989,67.3,9776363
2009,hyogo,8,1,"FUYUSHIBA, TETSUZO",CGP,5,7,0,41.3,73,5,2,103918,380989,67.3,8243706
2009,hyogo,8,0,"SHOMOTO, ETSUKO",JCP,2,0,0,8.1,55,5,3,20327,380989,67.3,1644855
2009,hyogo,8,0,"ICHIKI, BANKO",SDP,9,0,0,7.5,32,5,4,18770,380989,67.3,5397622
2009,hyogo,8,0,"SUMIDE, TOMOKAZU",kofuku,7,0,0,1,43,5,5,2532,380989,67.3,1950710
2009,hyogo,9,1,"NISHIMURA, YASUTOSHI",LDP,1,3,1,60.6,46,3,1,137190,361568,65.2,8111043
2009,hyogo,9,2,"MIYAMOTO, ICHIZO",kokumin,29,3,0,34,77,3,2,76991,361568,65.2,6515551
2009,hyogo,9,0,"TAKAGI, YOSHIAKI",kofuku,7,0,0,5.3,40,3,3,12033,361568,65.2,1768648
2009,hyogo,10,0,"OKADA, YASUHIRO",DPJ,3,1,1,58,34,3,1,132231,343729,67.6,8255593
2009,hyogo,10,1,"TOKAI, KISABURO",LDP,1,6,0,40.4,61,3,2,92032,343729,67.6,17804867
2009,hyogo,10,0,"KOMURA, NAOHIRO",kofuku,7,0,0,1.7,45,3,3,3788,343729,67.6,1379327
2009,hyogo,11,1,"MATSUMOTO, TAKEAKI",DPJ,3,4,1,61.3,50,3,1,146058,381236,64,8173851
2009,hyogo,11,1,"TOIDA, TORU",LDP,1,2,0,36.2,57,3,2,86203,381236,64,14732322
2009,hyogo,11,0,"BODA, TOMOKO",kofuku,7,0,0,2.5,40,3,3,6013,381236,64,966700
2009,hyogo,12,1,"YAMAGUCHI, TSUYOSHI",DPJ,3,3,1,55.9,54,3,1,123325,307887,72.8,11685864
2009,hyogo,12,1,"KOMOTO, SABURO",LDP,1,3,0,42.6,58,3,2,94032,307887,72.8,14476203
2009,hyogo,12,0,"YAMADA, TOKUTARO",kofuku,7,0,0,1.4,32,3,3,3148,307887,72.8,1181105
2009,ibaragi,1,0,"FUKUSHIMA, NOBUYUKI",DPJ,3,0,1,57.1,39,4,1,151165,407489,66.7,4827484
2009,ibaragi,1,1,"AKAGI, NORIHIKO",LDP,1,6,0,35,50,4,2,92528,407489,66.7,14127756
2009,ibaragi,1,0,"TAYA, TAKEO",JCP,2,0,0,6,58,4,3,15776,407489,66.7,1765039
2009,ibaragi,1,0,"KANAZAW, KOJI",kofuku,7,0,0,2,34,4,4,5267,407489,66.7,3429214
2009,ibaragi,2,0,"ISHIZU, MASAO",DPJ,3,1,1,49.1,62,3,1,114455,360278,66.1,7514880
2009,ibaragi,2,1,"NUKAGA, FUKUSHIRO",LDP,1,9,2,47.9,65,3,2,111674,360278,66.1,8340287
2009,ibaragi,2,0,"NAKAMURA, KOKI",kofuku,7,0,0,3.1,45,3,3,7125,360278,66.1,2174279
2009,ibaragi,3,2,"KOIZUMI, TOSHIAKI",DPJ,3,3,1,57.1,52,3,1,146983,385445,68.5,6276828
2009,ibaragi,3,1,"HANASHI, YASUHIRO",LDP,1,2,0,40.1,49,3,2,103228,385445,68.5,18913096
2009,ibaragi,3,0,"MIYAMAOTO, HARUKI",kofuku,7,0,0,2.7,51,3,3,7026,385445,68.5,2276588
2009,ibaragi,4,1,"KAJIYAMA, HIORSHI",LDP,1,4,1,50.7,53,3,1,104236,303672,69.2,10590595
2009,ibaragi,4,0,"TAKANO, MAMORU",DPJ,3,1,2,47.3,50,3,2,97256,303672,69.2,9060257
2009,ibaragi,4,0,"NAKAMURA, NOBUTAKE",kofuku,7,0,0,1.9,42,3,3,3968,303672,69.2,1982321
2009,ibaragi,5,1,"OHATA, AKIHIRO",DPJ,3,7,1,61.3,61,3,1,91855,227553,67.4,7870074
2009,ibaragi,5,1,"OKABE, HIDEAKI",LDP,1,1,0,36.4,50,3,2,54541,227553,67.4,8942887
2009,ibaragi,5,0,"NOGUCHI, KOTA",kofuku,7,0,0,2.3,33,3,3,3513,227553,67.4,1379031
2009,ibaragi,6,0,"OIZUMI, HIROKO",DPJ,3,1,1,54.3,59,3,1,147865,422245,66.7,6725251
2009,ibaragi,6,1,"NIWA, YUYA",LDP,1,10,0,42,65,3,2,114204,422245,66.7,11839714
2009,ibaragi,6,0,"SUZUKI, TOSHIHIRO",kofuku,7,0,0,3.7,35,3,3,10082,422245,66.7,1776172
2009,ibaragi,7,1,"NAKAMURA, KISHIRO",independent,99,11,1,37,60,4,1,78999,314798,69.4,9200890
2009,ibaragi,7,0,"YANAGITA, KAZUMI",DPJ,3,1,2,31.5,59,4,2,67331,314798,69.4,6782593
2009,ibaragi,7,1,"NAGAOKA, KEIKO",LDP,1,2,2,30.1,55,4,3,64180,314798,69.4,12048435
2009,ibaragi,7,0,"SUGIURA, AKIRA",kofuku,7,1,0,1.4,60,4,4,3062,314798,69.4,1866497
2009,ishikawa,1,2,"OKUDA, KEN",DPJ,3,4,1,49.2,50,4,1,125667,358479,72.2,8653618
2009,ishikawa,1,1,"HASE, HIROSHI",LDP,1,4,2,45.8,48,4,2,117168,358479,72.2,8206376
2009,ishikawa,1,0,"SATO, MASAYUKI",JCP,2,0,0,4.3,41,4,3,10982,358479,72.2,1148124
2009,ishikawa,1,0,"MATSUBAYASHI, JUNICHI",kofuku,7,0,0,0.7,45,4,4,1738,358479,72.2,1064938
2009,ishikawa,2,1,"MORI, YOSHIRO",LDP,1,14,1,50.2,72,3,1,123490,317490,78.8,9496640
2009,ishikawa,2,0,"TANAKA, MIEKO",DPJ,3,1,2,48.4,33,3,2,119021,317490,78.8,7758705
2009,ishikawa,2,0,"MIYAMOTO, SATOSHI",kofuku,7,0,0,1.4,49,3,3,3467,317490,78.8,1344820
2009,ishikawa,3,0,"KONDO, KAZUYA",DPJ,3,1,1,49.9,35,3,1,100832,268230,76.7,7080746
2009,ishikawa,3,1,"KITAMURA, SHIGEO",LDP,1,2,2,48.8,63,3,2,98599,268230,76.7,8060736
2009,ishikawa,3,0,"HIGASHI, YOSHIKAZU",kofuku,7,0,0,1.3,54,3,3,2654,268230,76.7,1378696
