year,ku,kun,status,name,party,party_code,previous,wl,voteshare,age,nocand,rank,vote,eligible,turnout,exp,party
2009,chiba,11,0,"KUGA, TSUKASA",,7,0,0,2.3,36,3,3,5489,375812,64.3,1866258,kofuku
2009,chiba,12,1,"HAMADA, YASUKAZU",,1,6,1,53.1,53,3,1,134298,385658,66.9,11055803,LDP
2009,chiba,12,0,"CHUGO, ATSUSHI",,3,0,2,45.4,39,3,2,114921,385658,66.9,6613526,DPJ
2009,chiba,12,0,"TANABE, JOTARO",,7,0,0,1.5,29,3,3,3687,385658,66.9,2047952,kofuku
2009,chiba,13,2,"WAKAI, YASUHIKO",,3,2,1,57.0,63,4,1,118062,321969,66.1,3843402,DPJ
2009,chiba,13,1,"JITSUKAWA, YUKIO",,1,5,0,38.9,65,4,2,80573,321969,66.1,5069869,LDP
2009,chiba,13,0,"ISHI, HIROAKI",,7,0,0,2.1,42,4,3,4293,321969,66.1,2099737,kofuku
2009,chiba,13,0,"TACHIBANA, KENZO",,99,0,0,2.0,60,4,4,4127,321969,66.1,794914,independent
2009,ehime,1,1,"SHIOZAKI, YASUHISA",,1,5,1,48.6,58,5,1,130330,388575,69.6,24376313,LDP
2009,ehime,1,0,"NAGAE, TAKAKO",,3,1,2,47.6,49,5,2,127562,388575,69.6,3922671,DPJ
2009,ehime,1,0,"TANAKA, KATSUHIKO",,2,0,0,3.0,42,5,3,8035,388575,69.6,872880,JCP
2009,ehime,1,0,"TANIMURA, KOJIRO",,7,0,0,0.6,46,5,4,1666,388575,69.6,1321239,kofuku
2009,ehime,1,0,"KORI, AKIHIRO",,99,0,0,0.2,48,5,5,578,388575,69.6,10024,independent
2009,ehime,2,1,"MURAKAMI, SEIICHIRO",,1,8,1,48.0,57,4,1,94843,295878,69.0,10893297,LDP
2009,ehime,2,0,"OKAHIRA, TOMOKO",,9,0,0,43.2,51,4,2,85299,295878,69.0,4951506,SDP
2009,ehime,2,0,"KUSUHASHI, YASUHIRO",,99,0,0,6.1,40,4,3,12002,295878,69.0,2867359,independent
2009,ehime,2,0,"MORITA, KOJI",,7,0,0,2.8,49,4,4,5485,295878,69.0,1254741,kofuku
2009,ehime,3,0,"SHIRAISHI, YOICHI",,3,1,1,55.5,46,3,1,103431,272730,69.4,3956520,DPJ
2009,ehime,3,0,"SHIRAISHI, TORU",,1,0,0,42.9,53,3,2,79924,272730,69.4,3864548,LDP
2009,ehime,3,0,"MIYAWAKI, SHIGERU",,7,0,0,1.5,47,3,3,2856,272730,69.4,1569341,kofuku
2009,ehime,4,1,"YAMAMOTO, KOICHI",,1,6,1,39.5,61,4,1,73085,243418,77.0,7795081,LDP
2009,ehime,4,0,"TAKAHASHI, HIDEYUKI",,3,1,2,35.5,37,4,2,65578,243418,77.0,5299680,DPJ
2009,ehime,4,0,"SAKURAUCHI, FUMIKI",,99,0,0,24.2,43,4,3,44777,243418,77.0,5261037,independent
2009,ehime,4,0,"TSUYUGUCHI, REIKO",,7,0,0,0.7,55,4,4,1365,243418,77.0,1919634,kofuku
2009,fukui,1,1,"INADA, TOMOMI",,1,2,1,50.0,50,3,1,78969,220971,72.0,14031109,LDP
2009,fukui,1,1,"SASAKI, RYUZO",,3,4,2,45.6,52,3,2,72119,220971,72.0,9226941,DPJ
2009,fukui,1,0,"KANEMOTO, YUKIE",,2,0,0,4.4,51,3,3,6940,220971,72.0,1399399,JCP
2009,fukui,2,1,"YAMAMOTO, TAKU",,1,5,1,49.7,57,3,1,80033,219456,74.8,7372063,LDP
2009,fukui,2,1,"ITOKAWA, MASAAKI",,3,2,2,48.8,34,3,2,78496,219456,74.8,9353381,DPJ
2009,fukui,2,0,"KAWAI, YUKI",,7,0,0,1.5,47,3,3,2403,219456,74.8,142807,kofuku
2009,fukui,3,1,"TAKAGI, TSUYOSHI",,1,4,1,50.8,53,3,1,80724,213911,75.7,12565982,LDP
2009,fukui,3,2,"MATSUMIYA, ISAO",,3,3,2,46.7,65,3,2,74158,213911,75.7,9815507,DPJ
2009,fukui,3,0,"KITANO, MITSUO",,7,0,0,2.6,42,3,3,4058,213911,75.7,1629754,kofuku
2009,fukuoka,1,1,"MATSUMOTO, RYU",,3,7,1,52.8,58,4,1,123441,381718,62.7,18393627,DPJ
2009,fukuoka,1,1,"ENDO, NOBUHIKO",,1,1,0,37.9,46,4,2,88648,381718,62.7,6638500,LDP
2009,fukuoka,1,0,"UCHIDA, YUTAKA",,2,0,0,7.7,53,4,3,18046,381718,62.7,1774220,JCP
2009,fukuoka,1,0,"MIYAZAKI, DOSHU",,7,0,0,1.6,51,4,4,3753,381718,62.7,1576235,kofuku
2009,fukuoka,2,0,"INATOMI, SHUJI",,3,1,1,56.0,39,4,1,156431,433264,65.7,5955816,DPJ
2009,fukuoka,2,1,"YAMASAKI, TAKU",,1,12,0,36.9,72,4,2,103270,433264,65.7,16111238,LDP
2009,fukuoka,2,0,"KOBAYASHI, TOKIKO",,2,0,0,6.0,29,4,3,16818,433264,65.7,1845150,JCP
2009,fukuoka,2,0,"SATAKE, HIDEO",,7,0,0,1.1,55,4,4,3043,433264,65.7,1531238,kofuku
2009,fukuoka,3,2,"FUJITA, KAZUE",,3,1,1,52.8,60,4,1,142489,394703,69.7,7598913,DPJ
2009,fukuoka,3,1,"OTA, SEIICHI",,1,8,0,40.1,63,4,2,108236,394703,69.7,10912588,LDP
2009,fukuoka,3,0,"KAWAHARA, YASUHIRO",,2,0,0,5.4,27,4,3,14551,394703,69.7,1051640,JCP
2009,fukuoka,3,0,"YOSHITOMI, YASUHIKO",,7,0,0,1.6,49,4,4,4364,394703,69.7,1506123,kofuku
2009,fukuoka,4,2,"KOGA, TAKAAKI",,3,2,1,51.7,56,3,1,119500,335112,70.7,10080790,DPJ
2009,fukuoka,4,1,"WATANABE, TOMOYOSHI",,1,4,0,45.9,68,3,2,106124,335112,70.7,11878919,LDP
2009,fukuoka,4,0,"SUZUKI, KOJI",,7,0,0,2.4,28,3,3,5437,335112,70.7,1137578,kofuku
2009,fukuoka,5,1,"KUSUDA, DAIZO",,3,3,1,53.1,34,3,1,148502,404661,70.5,7454243,DPJ
2009,fukuoka,5,1,"HARADA, YOSHIAKI",,1,5,0,45.0,64,3,2,125767,404661,70.5,8003916,LDP
2009,fukuoka,5,0,"IKARUGA, TAKUNORI",,7,0,0,1.8,49,3,3,5139,404661,70.5,992237,kofuku
2009,fukuoka,6,1,"HATOYAMA, KUNIO",,1,11,1,52.7,60,3,1,138327,371843,71.8,10151833,LDP
2009,fukuoka,6,1,"KOGA, ISSEI",,3,7,2,45.6,62,3,2,119481,371843,71.8,20505331,DPJ
2009,fukuoka,6,0,"SATO, HIROSHI",,7,0,0,1.7,46,3,3,4429,371843,71.8,968295,kofuku
2009,fukuoka,7,1,"KOGA, MAKOTOA",,1,10,1,55.0,69,2,1,128137,313989,75.4,16543846,LDP
2009,fukuoka,7,0,"NODA, KUNIYOSHI",,3,1,2,45.0,51,2,2,104728,313989,75.4,4142370,DPJ
2009,fukuoka,8,1,"ASO, TARO",,1,9,1,62.2,68,3,1,165327,373045,72.7,8125425,LDP
2009,fukuoka,8,0,"YAMAMOTO, GOSEI",,3,1,2,36.2,37,3,2,96327,373045,72.7,8783887,DPJ
2009,fukuoka,8,0,"OTSUKA, YUKO",,7,0,0,1.5,46,3,3,4095,373045,72.7,1397469,kofuku
2009,fukuoka,9,0,"OGATA, RINTARO",,3,1,1,47.6,36,4,1,122815,392708,66.6,4791939,DPJ
2009,fukuoka,9,1,"MIHARA, ASAHIKO",,1,5,0,42.6,62,4,2,109807,392708,66.6,10655553,LDP
2009,fukuoka,9,0,"AOKI, NOBUYASU",,2,0,0,8.7,67,4,3,22382,392708,66.6,1973646,JCP
2009,fukuoka,9,0,"HANO, TOMOKO",,7,0,0,1.1,38,4,4,2815,392708,66.6,1081589,kofuku
2009,fukuoka,10,2,"KI, TAKASHI",,3,2,1,48.1,36,4,1,123312,411618,63.4,9410588,DPJ
2009,fukuoka,10,1,"NISHIKAWA, KYOKO",,1,4,0,41.5,63,4,2,106365,411618,63.4,11605215,LDP
2009,fukuoka,10,0,"SHINODA, KIYOSHI",,2,0,0,9.0,61,4,3,22980,411618,63.4,1403543,JCP
2009,fukuoka,10,0,"KAWAKAMI, KENSHIN",,7,0,0,1.5,49,4,4,3907,411618,63.4,955769,kofuku
2009,fukuoka,11,1,"TAKEDA, RYOTA",,1,3,1,57.4,41,4,1,106334,272356,70.6,11711606,LDP
2009,fukuoka,11,0,"YAMAGUCHI, HARUNA",,9,0,0,33.1,33,4,2,61192,272356,70.6,8661325,SDP
2009,fukuoka,11,0,"YAMASHITA, TOMIKO",,2,0,0,7.8,55,4,3,14475,272356,70.6,1528932,JCP
2009,fukuoka,11,0,"KOSAKO, HIDENORI",,7,0,0,1.7,41,4,4,3142,272356,70.6,1071595,kofuku
2009,fukushima,1,0,"ISHIHARA, YOZABURO",,3,1,1,50.0,36,4,1,156060,427768,73.9,11543630,DPJ
2009,fukushima,1,1,"KAMEOKA, YOSHITAMI",,1,1,0,43.8,53,4,2,136526,427768,73.9,9875641,LDP
2009,fukushima,1,0,"YAMADA, YUTAKA",,2,0,0,5.1,54,4,3,15879,427768,73.9,2583953,JCP
2009,fukushima,1,0,"OHASHI, KAZUYUKI",,7,0,0,1.1,40,4,4,3492,427768,73.9,2024019,kofuku
2009,fukushima,2,1,"OTA, KAZUMI",,3,2,1,53.5,30,3,1,131306,349036,71.5,6717227,DPJ
2009,fukushima,2,1,"NEMOTO, TAKUMI",,1,5,0,45.5,58,3,2,111596,349036,71.5,16461367,LDP
2009,fukushima,2,0,"SAKAI, HIDEMITSU",,7,0,0,1.0,41,3,3,2397,349036,71.5,2219448,kofuku
2009,fukushima,3,1,"GEMBA, KOICHIRO",,3,5,1,73.8,45,2,1,159826,298086,74.3,10583062,DPJ
2009,fukushima,3,1,"YOSHINO, MASAYOSHI",,1,3,2,26.2,61,2,2,56858,298086,74.3,10185923,LDP
2009,fukushima,4,1,"WATANABE, KOZO",,3,14,1,49.4,77,4,1,91695,244469,77.4,8548334,DPJ
2009,fukushima,4,1,"WATANABE, ATSUSHI",,1,1,0,26.6,57,4,2,49349,244469,77.4,6777135,LDP
2009,fukushima,4,0,"OGUMA, SHINJI",,14,0,0,23.1,41,4,3,42824,244469,77.4,5472400,your
2009,fukushima,4,0,"SUZUKI, NORIO",,7,0,0,0.9,56,4,4,1735,244469,77.4,1780923,kofuku
2009,fukushima,5,1,"YOSHIDA, IZUMI",,3,2,1,59.0,60,3,1,135692,343654,68.4,8416799,DPJ
2009,fukushima,5,1,"SAKAMOTO, GOJI",,1,7,0,38.7,64,3,2,88968,343654,68.4,5378634,LDP
2009,fukushima,5,0,"ISHIWATA, TSUYOSHI",,7,0,0,2.2,40,3,3,5150,343654,68.4,2508086,kofuku
2009,gifu,1,0,"SHIBAHASHI, MASANAO",,3,1,1,50.0,30,4,1,111987,325039,70.0,4853108,DPJ
2009,gifu,1,1,"NODA, SEIKO",,1,6,2,44.5,48,4,2,99500,325039,70.0,16511705,LDP
2009,gifu,1,0,"SUZUKI, MASANORI",,2,0,0,4.4,45,4,3,9832,325039,70.0,1824388,JCP
2009,gifu,1,0,"OZAWA, KAZUE",,7,0,0,1.1,25,4,4,2508,325039,70.0,1122227,kofuku
2009,gifu,2,1,"TANAHASHI, YASUFUMI",,1,5,1,54.2,46,3,1,118198,311445,71.2,13791420,LDP
2009,gifu,2,0,"HASHIMOTO, BEN",,3,1,2,43.9,56,3,2,95750,311445,71.2,8075185,DPJ
2009,gifu,2,0,"HAMAISHI, AKIRA",,7,0,0,1.9,49,3,3,4150,311445,71.2,1185575,kofuku
2009,gifu,3,1,"SONODA, YASUHIRO",,3,3,1,57.4,42,3,1,165017,416239,70.6,12332535,DPJ
2009,gifu,3,1,"MUTO, YOJI",,1,1,0,40.4,53,3,2,116353,416239,70.6,10294049,LDP
2009,gifu,3,0,"MABUCHI, YASUHIKO",,7,0,0,2.2,45,3,3,6341,416239,70.6,1461593,kofuku
2009,gifu,4,1,"KANEKO, KAZUYOSHI",,1,8,1,52.9,66,3,1,141679,347362,78.3,19065282,LDP
2009,gifu,4,0,"IMAI, MASATO",,3,1,2,45.0,47,3,2,120525,347362,78.3,10005320,DPJ
2009,gifu,4,0,"KAWAI, YOSHIHIRO",,7,0,0,2.1,47,3,3,5666,347362,78.3,1491378,kofuku
2009,gifu,5,0,"ACHIHA, YOSHINOBU",,3,0,1,53.2,46,2,1,114676,289490,76.0,4797986,DPJ
2009,gifu,5,1,"FURUYA, KEIJI",,1,6,2,46.8,56,2,2,100931,289490,76.0,17896062,LDP
2009,gunma,1,0,"MIYAZAKI, TAKESHI",,3,1,1,48.0,39,5,1,122711,389150,67.2,6820032,DPJ
2009,gunma,1,1,"OMI, KOJI",,1,7,0,43.0,76,5,2,109846,389150,67.2,15489652,LDP
2009,gunma,1,0,"SAKAI, HIROAKI",,2,0,0,6.2,43,5,3,15783,389150,67.2,944595,JCP
2009,gunma,1,0,"YAMADA, AKIRA",,99,0,0,2.2,57,5,4,5505,389150,67.2,1587047,independent
2009,gunma,1,0,"TAKIZAKI, AKIHIKO",,7,0,0,0.7,45,5,5,1795,389150,67.2,2052102,kofuku
2009,gunma,2,1,"ISHIZEKI, TAKASHI",,3,2,1,51.9,37,4,1,114622,331305,68.2,4345162,DPJ
2009,gunma,2,1,"SASAGAWA, TAKASHI",,1,7,0,41.2,73,4,2,90962,331305,68.2,10939699,LDP
2009,gunma,2,0,"YAJIMA, ERIKO",,99,0,0,5.8,33,4,3,12885,331305,68.2,2478498,independent
2009,gunma,2,0,"HACHISU, YUTAKA",,7,0,0,1.1,45,4,4,2487,331305,68.2,1699814,kofuku
2009,gunma,3,0,"KAKINUMA, MASAAKI",,3,1,1,54.0,43,3,1,109173,299261,69.3,8687683,DPJ
2009,gunma,3,1,"YATSU, YOSHIO",,1,6,0,44.2,75,3,2,89436,299261,69.3,19318728,LDP
2009,gunma,3,0,"IWAMI, TAISUKE",,7,1,0,1.8,47,3,3,3586,299261,69.3,1489528,kofuku
2009,gunma,4,1,"FUKUDA, YASUO",,1,6,1,51.9,73,3,1,103852,290446,70.7,14515002,LDP
2009,gunma,4,0,"MIYAKE, YUKIKO",,3,1,2,45.9,44,3,2,91904,290446,70.7,10394194,DPJ
2009,gunma,4,0,"MORITA, TAKAYUKI",,7,0,0,2.2,38,3,3,4315,290446,70.7,1591111,kofuku
2009,gunma,5,1,"OBUCHI, YUKO",,1,4,1,71.0,35,3,1,152708,317838,70.5,9204235,LDP
2009,gunma,5,0,"TSUCHIYA, TOMIHISA",,9,0,0,24.7,72,3,2,53048,317838,70.5,3961471,SDP
2009,gunma,5,0,"UBUKATA, HIDEYUKI",,7,0,0,4.4,37,3,3,9406,317838,70.5,1797461,kofuku
2009,hiroshima,1,1,"KISHIDA, FUMIO",,1,6,1,47.7,52,6,1,95475,311170,65.6,17489035,LDP
2009,hiroshima,1,0,"SUGEKAWA, HIROSHI",,3,1,2,43.7,40,6,2,87557,311170,65.6,11953598,DPJ
2009,hiroshima,1,0,"FUJIMOTO, SATOSHI",,2,0,0,4.5,54,6,3,8945,311170,65.6,1104168,JCP
2009,hiroshima,1,0,"UEMURA, YOSHITERU",,9,0,0,2.7,49,6,4,5438,311170,65.6,3386023,SDP
2009,hiroshima,1,0,"NAKAMURA, FUMINORI",,99,0,0,1.4,57,6,5,2889,311170,65.6,126930,independent
2009,hiroshima,1,0,"YAMAMOTO, HIRONORI",,7,0,0,0.7,47,6,6,1393,311170,65.6,2236773,kofuku
2009,hiroshima,2,1,"MATSUMOTO, DAISUKE",,3,3,1,56.3,38,3,1,149227,390965,68.9,7135673,DPJ
2009,hiroshima,2,1,"HIRAGUCHI, HIROSHI",,1,1,0,41.6,61,3,2,110238,390965,68.9,19648693,LDP
2009,hiroshima,2,0,"MIYAUCHI, KAORI",,7,0,0,2.1,45,3,3,5458,390965,68.9,717290,kofuku
2009,hiroshima,3,0,"HASHIMOTO, HIROAKI",,3,1,1,56.8,39,3,1,133994,350705,68.6,8276167,DPJ
2009,hiroshima,3,1,"MASUHARA, YOSHITAKE",,1,3,0,40.7,64,3,2,96065,350705,68.6,11513734,LDP
2009,hiroshima,3,0,"HIDAKE, JUNKO",,7,0,0,2.5,46,3,3,5825,350705,68.6,1279890,kofuku
2009,hiroshima,4,0,"SORAMOTO, SEIKI",,3,1,1,50.3,45,3,1,102435,293632,70.8,12223320,DPJ
2009,hiroshima,4,1,"NAKAGAWA, HIDENAO",,1,10,2,47.8,65,3,2,97296,293632,70.8,23080664,LDP
2009,hiroshima,4,0,"OKI,YURI",,7,0,0,2.0,54,3,3,4003,293632,70.8,1948807,kofuku
2009,hiroshima,5,1,"MITANI, MITSUO",,3,2,1,50.9,50,3,1,99770,273182,73.1,8188118,DPJ
2009,hiroshima,5,1,"TERADA, MINORU",,1,2,0,47.7,51,3,2,93594,273182,73.1,10574257,LDP
2009,hiroshima,5,0,"TSUKAMOTO, YOSHITERU",,7,0,0,1.4,50,3,3,2738,273182,73.1,1757998,kofuku
2009,hiroshima,6,1,"KAMEI, SHIZUKA",,29,11,1,60.2,72,4,1,137287,331003,71.3,11500796,kokumin
2009,hiroshima,6,0,"KOJIMA, TOSHIFUMI",,1,0,0,30.6,58,4,2,69808,331003,71.3,6183132,LDP
2009,hiroshima,6,0,"HANAOKA, TAMIYO",,2,0,0,7.6,52,4,3,17383,331003,71.3,832900,JCP
2009,hiroshima,6,0,"EBISUMOTO, KYOKO",,7,0,0,1.6,58,4,4,3689,331003,71.3,2332542,kofuku
2009,hiroshima,7,1,"WADA, TAKASHI",,3,3,1,53.7,46,3,1,133871,374726,67.9,10625482,DPJ
2009,hiroshima,7,1,"MIYAZAWA, YOICHI",,1,3,0,44.7,59,3,2,111321,374726,67.9,19885252,LDP
2009,hiroshima,7,0,"UEMATSU, MITSUO",,7,0,0,1.6,50,3,3,3879,374726,67.9,2337853,kofuku
2009,hokkaido,1,1,"YOKOMICHI, TAKAHIRO",,3,9,1,54.3,68,4,1,183216,475525,72.1,14274990,DPJ
2009,hokkaido,1,0,"HASEGAWA, GAKU",,1,0,0,36.8,38,4,2,124343,475525,72.1,9862411,LDP
2009,hokkaido,1,0,"MATSUI, HIDEAKI",,2,0,0,7.6,40,4,3,25803,475525,72.1,2198264,JCP
2009,hokkaido,1,0,"TAKAMOTO, KAZUE",,7,0,0,1.2,59,4,4,4083,475525,72.1,1728827,kofuku
2009,hokkaido,2,0,"MITSUI, WAKIO",,3,4,1,54.2,66,5,1,165267,436036,71.0,12091641,DPJ
2009,hokkaido,2,0,"YOSHIKAWA, TAKAMORI",,1,3,0,30.8,58,5,2,93870,436036,71.0,9800406,LDP
2009,hokkaido,2,0,"OKA, CHIHARU",,2,0,0,9.0,46,5,3,27580,436036,71.0,2695218,JCP
2009,hokkaido,2,0,"HONDA, YUMI",,9,0,0,4.7,31,5,4,14311,436036,71.0,2520308,SDP
2009,hokkaido,2,0,"YAMAMOTO, MOTOMI",,7,0,0,1.2,42,5,5,3782,436036,71.0,1795217,kofuku
2009,hokkaido,3,1,"ARAI, SATOSHI",,3,4,1,60.9,63,3,1,186081,439446,70.9,11957683,DPJ
2009,hokkaido,3,0,"ISHIZAKI, GAKU",,1,3,0,36.9,54,3,2,112844,439446,70.9,18374804,LDP
2009,hokkaido,3,0,"MORIYAMA, YOSHINORI",,7,0,0,2.2,42,3,3,6723,439446,70.9,1698640,kofuku
2009,hokkaido,4,1,"HACHIRO, YOSHIO",,3,7,1,65.5,61,3,1,149697,316523,74.0,13584405,DPJ
2009,hokkaido,4,0,"MIYAMOTO, TORU",,1,0,0,32.8,44,3,2,75029,316523,74.0,7542503,LDP
2009,hokkaido,4,0,"TSURUMI, SHUNZO",,7,0,0,1.7,55,3,3,3923,316523,74.0,2327830,kofuku
2009,hokkaido,5,2,"KOBAYASHI, CHIYOMI",,3,2,1,53.8,40,3,1,182952,452618,76.3,5938609,DPJ
2009,hokkaido,5,1,"MACHIMURA, NOBUTAKA",,1,9,2,44.6,64,3,2,151448,452618,76.3,14385587,LDP
2009,hokkaido,5,0,"HATANO, YASUNORI",,7,0,0,1.6,42,3,3,5380,452618,76.3,1631065,kofuku
2009,hokkaido,6,0,"SASAKI, TAKAHIRO",,3,2,1,55.4,60,4,1,175879,440855,73.0,7359921,DPJ
2009,hokkaido,6,1,"IMAZU, HIROSHI",,1,4,0,37.8,62,4,2,119964,440855,73.0,13872334,LDP
2009,hokkaido,6,0,"OGYU, KAZUTOSHI",,2,0,0,5.6,59,4,3,17884,440855,73.0,2230519,JCP
2009,hokkaido,6,0,"TAKEDA, SHINICHI",,7,0,0,1.1,42,4,4,3554,440855,73.0,2153933,kofuku
2009,hokkaido,7,0,"ITO, YOSHITAKA",,1,1,1,49.7,60,3,1,100150,277937,73.9,9292763,LDP
2009,hokkaido,7,1,"NAKANO, HIROKO",,3,3,2,49.2,50,3,2,99236,277937,73.9,14710765,DPJ
2009,hokkaido,7,0,"KANENARI, SACHIKO",,7,0,0,1.1,50,3,3,2131,277937,73.9,1816466,kofuku
2009,hokkaido,8,1,"OOSAKA, SEIJI",,3,2,1,62.6,50,4,1,171114,403646,69.3,10098483,DPJ
2009,hokkaido,8,0,"FUKUSHIMA, KEISHIRO",,1,0,0,21.2,63,4,2,58046,403646,69.3,6926585,LDP
2009,hokkaido,8,0,"SATO, KENJI",,99,0,0,14.7,52,4,3,40090,403646,69.3,6809606,independent
2009,hokkaido,8,0,"NISHINO, AKIRA",,7,0,0,1.5,32,4,4,4075,403646,69.3,2275821,kofuku
2009,hokkaido,9,1,"HATOYAMA, YUKIO",,3,8,1,66.4,62,4,1,201461,413536,74.7,16865736,DPJ
2009,hokkaido,9,0,"KAWABATA, SATOSHI",,1,0,0,26.1,38,4,2,79116,413536,74.7,7416491,LDP
2009,hokkaido,9,0,"SATO, AKIKO",,2,0,0,6.7,66,4,3,20286,413536,74.7,3354905,JCP
2009,hokkaido,9,0,"SATOMURA, EIICHI",,7,0,0,0.9,49,4,4,2735,413536,74.7,2382943,kofuku
2009,hokkaido,10,1,"KODAIRA, TADAMASA",,3,7,1,62.6,67,3,1,159473,342003,76.6,16441887,DPJ
2009,hokkaido,10,1,"IIJIMA, YUKARI",,1,1,0,35.0,45,3,2,89287,342003,76.6,7754742,LDP
2009,hokkaido,10,0,"OOBAYASHI, MAKOTO",,7,0,0,2.4,36,3,3,6114,342003,76.6,2600944,kofuku
2009,hokkaido,11,1,"ISHIKAWA, TOMOHIRO",,3,2,1,54.0,36,3,1,118655,289067,77.2,10845028,DPJ
2009,hokkaido,11,1,"NAKAGAWA, SHOICHI",,1,8,0,40.9,46,3,2,89818,289067,77.2,17968864,LDP
2009,hokkaido,11,0,"WATANABE, YUKARI",,2,0,0,5.1,60,3,3,11140,289067,77.2,1626015,JCP
2009,hokkaido,12,1,"MATSUKI, KENKO",,3,3,1,52.4,50,3,1,127166,318569,77.6,11939942,DPJ
2009,hokkaido,12,1,"TAKEBE, TSUTOMU",,1,7,2,46.4,68,3,2,112690,318569,77.6,12114585,LDP
2009,hokkaido,12,0,"KASAMATSU, NAGAMARO",,7,0,0,1.1,56,3,3,2763,318569,77.6,3237364,kofuku
2009,hyogo,1,0,"IDO, MASAE",,3,1,1,52.8,43,5,1,111183,366318,63.7,6606506,DPJ
2009,hyogo,1,1,"MORIYAMA, MASAHITO",,1,1,0,35.0,55,5,2,73767,366318,63.7,11168143,LDP
2009,hyogo,1,0,"AJIGUCHI, TOSHIYUKI",,2,0,0,9.9,39,5,3,20760,366318,63.7,1899450,JCP
2009,hyogo,1,0,"HARA, KAZUMI",,99,0,0,0.9,59,5,4,1995,366318,63.7,4184476,independent
2009,hyogo,1,0,"YOKOYAMA, KENJI",,7,0,0,1.4,52,5,5,2868,366318,63.7,1738071,kofuku
2009,hyogo,2,0,"MUKOYAMA, KOICHI",,3,1,1,49.4,52,4,1,111208,358300,65.0,8727148,DPJ
2009,hyogo,2,1,"AKABA, KAZUYOSHI",,5,5,0,39.3,51,4,2,88502,358300,65.0,13827849,CGP
2009,hyogo,2,0,"IMURA, HIROKO",,2,0,0,9.3,63,4,3,21041,358300,65.0,2348142,JCP
2009,hyogo,2,0,"TAKEUCHI, TOMOHIRO",,7,0,0,2.0,45,4,4,4485,358300,65.0,2642449,kofuku
2009,hyogo,3,1,"DOI, RYUICHI",,3,6,1,50.0,70,6,1,102350,321036,65.0,7182615,DPJ
2009,hyogo,3,1,"SEKI, YOSHIHIRO",,1,0,0,33.1,44,6,2,67833,321036,65.0,7034620,LDP
2009,hyogo,3,0,"KANEDA, MINEO",,2,0,0,9.1,44,6,3,18703,321036,65.0,1903490,JCP
2009,hyogo,3,0,"KUROE, KENJI",,99,0,0,5.4,53,6,4,11011,321036,65.0,3251531,independent
2009,hyogo,3,0,"YAMAMOTO, MASAHARU",,99,0,0,1.4,53,6,5,2866,321036,65.0,330000,independent
2009,hyogo,3,0,"MORIMOTO, KIYOSHI",,7,0,0,1.0,52,6,6,2039,321036,65.0,1126236,kofuku
2009,hyogo,4,0,"TAKAHASHI, SHOICHI",,3,1,1,52.4,45,5,1,142684,429463,66.0,4689359,DPJ
2009,hyogo,4,1,"INOUE, KICHI",,1,0,0,38.0,77,5,2,103336,429463,66.0,22874402,LDP
2009,hyogo,4,0,"ISHIHARA, SHUZO",,99,0,0,7.7,58,5,3,20924,429463,66.0,2079349,independent
2009,hyogo,4,0,"SATO, RUI",,7,0,0,1.9,32,5,4,5299,429463,66.0,1585891,kofuku
2009,hyogo,5,2,"KAJIWARA, YASUHIRO",,3,2,1,54.0,52,3,1,142631,361999,73.3,8060311,DPJ
2009,hyogo,5,1,"TANI, KOICHI",,1,3,2,41.5,57,3,2,109497,361999,73.3,16422344,LDP
2009,hyogo,5,0,"MARUOKA, MASUMI",,7,0,0,2.8,51,3,3,7406,361999,73.3,2199166,kofuku
2009,hyogo,5,0,"TOYAMA, TAKASHI",,99,0,0,1.7,61,5,5,4427,361999,73.3,1667791,independent
2009,hyogo,6,1,"ICHIMURA, KOICHIRO",,3,3,1,55.6,45,4,1,172889,471847,67.1,6213859,DPJ
2009,hyogo,6,1,"KOBIKI, TSUKASA",,1,1,0,33.4,50,4,2,104014,471847,67.1,8354677,LDP
2009,hyogo,6,0,"KITANO, NORIKO",,2,0,0,9.0,46,4,3,28098,471847,67.1,1677020,JCP
2009,hyogo,6,0,"UENO, YOSHIHIRO",,7,0,0,2.0,38,4,4,6096,471847,67.1,1518563,kofuku
2009,hyogo,7,0,"ISHII, TOSHIRO",,3,1,1,58.6,38,4,1,176017,454288,67.6,5160184,DPJ
2009,hyogo,7,1,"OOMAE, SHIGEO",,1,0,0,30.2,67,4,2,90661,454288,67.6,6465686,LDP
2009,hyogo,7,0,"HIRANO, SADAO",,2,0,0,8.9,53,4,3,26745,454288,67.6,1900606,JCP
2009,hyogo,7,0,"ODA, KAZUYO",,7,0,0,2.3,49,4,4,6759,454288,67.6,1630841,kofuku
2009,hyogo,8,0,"TANAKA, YASUO",,34,1,1,42.2,53,8,1,106225,380989,67.3,9776363,shintonihon
2009,hyogo,8,1,"FUYUSHIBA, TETSUZO",,5,7,0,41.3,73,8,2,103918,380989,67.3,8243706,CGP
2009,hyogo,8,0,"SHOMOTO, ETSUKO",,2,0,0,8.1,55,8,3,20327,380989,67.3,1644855,JCP
2009,hyogo,8,0,"ICHIKI, BANKO",,9,0,0,7.5,32,8,4,18770,380989,67.3,5397622,SDP
2009,hyogo,8,0,"SUMIDE, TOMOKAZU",,7,0,0,1.0,43,8,5,2532,380989,67.3,1950710,kofuku
